ID,TEMA,LOCAL,TEMPO,CATEGORIA,STATUS,DESCRICAO,URL,ANO,MES,DIA,DIA_DO_ANO,SEMANA_DO_ANO,DIA_DA_SEMANA,TRIMETRES,CASOS
 153018309,Produto faltando itens ,São João del Rei - MG,2022-06-11,Carrefour - Loja Física,Respondida,"Fui ao Carrefour pedir um estorno , porém a gerente da loja me tratou com desdém,  me disse que não poderia fazer o estorno , eu disse que iria procurar meus direitos,  estava dentro do prazo de 7 dias , ela me disse que o prazo só vale pra compra no site e não para loja física,  então vou ao Procon e pequenas causas reivindicar meus direitos de consumidor ",https://www.reclameaqui.com.br//carrefour-loja-fisica/produto-faltando-itens_gAUPCeqLPwL-F9r9/,2022,6,11,162,23,5,2,10
 153021963,Produto passado duas vezes,Itapevi - SP,2022-06-11,Carrefour - Loja Física<->Divergência de valores<->Hipermercados,Resolvido,"Fui ao Carrefour tamboré no dia 5 de novembro por volta das 18:00, fui com minha esposa que está grávida e compramos uma roupinha para nosso futuro bebê, ela era no valor de 25,99 conferindo a nota verifiquei que passaram duas vezes o mesmo produto, gostaria de saber como proceder porque infelizmente não foi a primeira vez, dessa vez venho fazer a reclamação por conta da indignação que tivemos ao ver a nota, pois não é algo pequeno ou com um valor muito abaixo como de outras vezes.",https://www.reclameaqui.com.br//carrefour-loja-fisica/produto-passado-duas-vezes_3DOzQs_VsH5HqW16/,2022,6,11,162,23,5,2,10
 153004893,Não querem trocar fogão chegou amassado ,Fortaleza - CE,2022-06-11,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,Respondida,Não querem trocar fogão que chegou amassado pq passou 48 horas ,https://www.reclameaqui.com.br//carrefour-loja-fisica/nao-querem-trocar-fogao-chegou-amassado_9E8qDnS5H6gisw0S/,2022,6,11,162,23,5,2,10
 154825503,"Carrefour engana cliente, não seria o caso de propaganda enganosa?",São Paulo - SP,2022-06-12,Cobrança indevida<->Cartão de crédito<->Carrefour - Loja Física<->Cartões de Crédito,Não respondida,"No dia 03/12/2022 comprei uma geladeira na loja Carrefour vila Maria, a geladeira estava na promoção o vendedor ao fazer a nota colocou o valor errado (ou seja, um valor que não era o mesmo da promoção); reclamei com ele, me informou que o desconto viria depois na fatura.Recebi a fatura e nada de desconto, procurei um contato para expor o erro mas infelizmente não encontrei nada. Agora eu me pergunto Isso não é um caso típico de propaganda enganosa? Será que existe justiça em defesa ao consumidor? Se Deus quiser irei até as últimas consequências até achar uma solução e evitar que outras pessoas sejam enganadas da mesma forma. Att. Miguel Alixandre Neto ",https://www.reclameaqui.com.br//carrefour-loja-fisica/carrefour-engana-cliente-nao-seria-o-caso-de-propaganda-enganosa_MntyHlUuVX15ePPn/,2022,6,12,163,23,6,2,18
 154682057,Comprei banquetas giratórias é enferrujaram,Barueri - SP,2022-06-12,Troca-Devolução de produto<->Carrefour - Loja Física<->Hipermercados,Resolvido,"A exatos 05 meses atrás minha mãe me deu um presente de casa nova qual eu pesquisei bastante pra realizar a compra, é fui no Carrefour Tamboré realizei a compra de quatro de quatro banquetas giratórias que pra meu Total desgosto fico orrivel em tanho pouco tempo nunca imaginei que perderia tanto dinheiro em produtos O pior de tudo foi que não tenho mais nem a notinha do caixa pra realizar a troca pois um produto que era pra ser pra vida infelizmente é descartável ",https://www.reclameaqui.com.br//carrefour-loja-fisica/comprei-banquetas-giratorias-e-enferrujaram_h-fPoJaG11cAhHSj/,2022,6,12,163,23,6,2,18
 154746653,Carrefuor não responde,São Paulo - SP,2022-06-12,Produto com defeito<->Carrefour - Loja Física<->Blackfriday<->Hipermercados,Resolvido,"Reclamação 153734827 não respondida. Comprei um ferro, prometeram contato e vale compras pra indenização e até o momento nada.",https://www.reclameaqui.com.br//carrefour-loja-fisica/carrefuor-nao-responde_wznM5_ziHqUdMi3P/,2022,6,12,163,23,6,2,18
 154861471,Aumento abusivo de preço (maior que 85%) em apenas 13 dias,São Paulo - SP,2022-06-12,Carrefour - Loja Física<->Divergência de valores<->Hipermercados,Respondida,"Na loja Carrefour Marginal (São Paulo - Zona Sul) , no dia 23 de novembro de 2022 a paleta de javali estava R$69,90/kg (lote / data 17/11)   hoje dia 6 de novembro, voltei a loja para comprar o pernil e o preço está R$129,90/kg (lote / data 29/11), observe que ambas as peças foram embaladas em novembro com apenas 12 dias de diferença. Trata-se de um aumento de mais de 85%. informo que no dia 23/11/2022 não vi nenhum aviso que se tratava de promoção ou desconto. a etiqueta de preço estava idêntica a atual. Tenho fotos dos dois dias ",https://www.reclameaqui.com.br//carrefour-loja-fisica/aumento-abusivo-de-preco-maior-que-85-em-apenas-13-dias_mVv05xIE-vpiYOCw/,2022,6,12,163,23,6,2,18
 154875125,COMPRA DE PANETTONE TRUFADO DA PANCO -  EXTREMAMENTE EMBOLORADO E MOFADO,Campinas - SP,2022-06-12,Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Não respondida,"Compramos o Panettone Trufado da PANCO (Lote: 7A22172), no Carrefour (127/128, Rod. Dom Pedro I,S/N - Jardim Nilópolis, Campinas - SP, 13097-670).Ao abrirmos o panettone, nos deparamos com o produto extremamente mofado e embolorado. Não conseguimos nem tira-lo da embalagem de plástico tamanha era a quantidade de fungos, tornando-se extremamente perigoso a saúde humana.Nós ficamos chocados com o estado de conservação do panettone. Havíamos comprado mais de um panettone da marca no mesmo dia e jogamos fora no mesmo momento, com receio de estar nas mesmas condições.E se alguém sem instruções ingere esse produto? Ou se eu presenteio alguém? Isso é inadmissível.Não sei se foi uma falha na conservação do produto pelo Carrefour, ou falha no produto.No entanto, adquirimos o produto através do Carrefour.",https://www.reclameaqui.com.br//carrefour-loja-fisica/compra-de-panettone-trufado-da-panco-extremamente-embolorado-e-mofado_CZr44hMKcNi0FOKj/,2022,6,12,163,23,6,2,18
 154890185,"Anunciam, mas não tem o produto",Rio de Janeiro - RJ,2022-06-12,Supermercados<->Carrefour - Loja Física<->Produto indisponível<->Hipermercados,Respondida,"Carrefour divulga encarte que contém LEITE CONDENSADO PIRACANJUBA por R$ 4,70, com validade de 6 a 7 de dezembro (2022) mas não há o produto na unidade Norte Shopping. Não é a primeira vez que isso acontece, pois eu trabalho com confeitaria e estou sempre de olho em promoções, e leite condensado quando entra em promoção, simplesmente SOME do Carrefour Norte shopping.Não adianta reclamar na loja pois eles alegam que é ""enquanto durar o estoque"", mas nunca tem o produto. Por quê anunciam produtos que nunca têm na loja???Como falei, isso é padrão do Carrefour Norte shopping. Fica aqui minha indignação",https://www.reclameaqui.com.br//carrefour-loja-fisica/anunciam-mas-nao-tem-o-produto_dKUHP9nZIYTCSyLu/,2022,6,12,163,23,6,2,18
 154882295,produto com defeito ,São Paulo - SP,2022-06-12,Produto com defeito<->Carrefour - Loja Física<->Hipermercados,Resolvido,"comprei hoje na loja do limao buzina a gas brasil por $27,99 , quando cheguei em casa , a lata estava quase vazia (sem gas) , absurdo isso. embalagem lacrada com durex , e a lata vazia ??? nota fiscal *******/12/2022 total da compra 466,98. mnao é pelo valor mas é pelo absudo vender um produto (usado por alguem), sem gás na lata .",https://www.reclameaqui.com.br//carrefour-loja-fisica/produto-com-defeito_b4e7bKzoaJxq6TSH/,2022,6,12,163,23,6,2,18
 154890041,Mau atendimento ,Embu das Artes - SP,2022-06-12,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,Resolvido,"Estive no Carrefour há uns meses atrás e adquiri dois pães do tipo baguete que estavam com um gosto muito forte de algum composto químico. Fiz a reclamação, mandei a foto da embalagem e tudo, e a atendente disse que iria mandar um vale compras para ressarcir o valor das baguetes que estavam impróprias para consumo. Acontece que até agora não recebi nada depois de todos esse tempo. Gostaria de deixar registrado aqui minha indignação.",https://www.reclameaqui.com.br//carrefour-loja-fisica/mau-atendimento_lISAZp7CQqIl811V/,2022,6,12,163,23,6,2,18
 154890447,Péssimo atendimento,Jundiaí - SP,2022-06-12,Mau Atendimento<->Atendimento na Loja<->Carrefour - Loja Física<->Problemas na Loja,Respondida,"A compra ja havia sido feito e seria apenas para retirarMinha esposa fez uma compra na loja e na hora de retirar o vendedor informou que precisava apenas da nota fiscal e o documento de quem for fazer a retiradaFui a loja com a nota fiscal e os meus documentos, mas a atendente disse que precisava dos documentos do comprador.Voltei para casa, peguei os documentos e retornei a loja.Outra atendente LUCIANA DE FÁTIMA disse que precisava do meu documento, documento do comprador, nota fiscal e o número do pedido, mas esse não seria o maior problema se senhora LUCIANA DE FÁTIMA tivesse atendido eu e o meu colega com educação ao invés de agir com ignorância, debochar com outro cliente sobre a situação ainda fui totalmente infeliz ao falar que ""o Carrefour não é a única loja a vender TV""Depois de um tempo ela chamou o FELIPE SILVA que também não resolveu nada e ficaram indo de um lado para outro procurando essa TV.Por fim eu já muito insatisfeito exigi que queria falar com o gerente e foi quando chegou uma pessoa que realmente encontrou a TV que era apenas para retirar.Se o gerente não resolvesse eu teria que chamar a polícia para sair de lá com o produto que já estava pago é seria apenas para retirar.Nunca mais compro nessa loja.",https://www.reclameaqui.com.br//carrefour-loja-fisica/pessimo-atendimento_DJwlxMkJhLhjvFpc/,2022,6,12,163,23,6,2,18
 154856519,Fui enganado por essa empresa ,São Paulo - SP,2022-06-12,Propaganda enganosa<->Carrefour - Loja Física,Respondida,Peguei uma garrafa de vinho que estava na promoção de $42 por 25 e quando fui pagar me cobraram os 42. Reclamei e o caixa me disse que não dava pra refazerNão há responsável para resolver.O Carrefour fez promoção enganosa ,https://www.reclameaqui.com.br//carrefour-loja-fisica/fui-enganado-por-essa-empresa_pcXDjU0HnF31aLWB/,2022,6,12,163,23,6,2,18
 154855747,propaganda enganosa,Barueri - SP,2022-06-12,Propaganda enganosa<->Carrefour - Loja Física,Resolvido,"dia 4/12 na loja do shopping tambore sp, um funcionario anunciou uma promoçao de desconto de 2 mil reais no preço de um item surpresa, formou se um tumulto com mulheres, adultos e crianças para pegar um voucher de desconto, eu participei e comprei uma tv philco que era anunciada por quase 5 mil reais por 2.699,00 em 20 x no cartao carrefur. Fiquei um tempao para conseguir fazer a compra e decidi so retirar no dia seguinte. Para minha surpresa, no dia seguinte o mesmo produto estava na mesma condiçao de preço e tambem pagamento, nao sendo necressaria nenhuma aglomeraçao para adquiri-lo. O que a loja fez foi enganar o consumidor alegando uma grande promoçao de saldo do blak fadey com um alarde totalmente falso. Me senti enganado, usado enfim um verdadeiro troxa dessa rede que nao merece meu respeito.   ",https://www.reclameaqui.com.br//carrefour-loja-fisica/propaganda-enganosa_6lMQFxff8dilOXe0/,2022,6,12,163,23,6,2,18
 154850597,Nada resolvido até o momento ,São Paulo - SP,2022-06-12,Celulares e Smartphones<->Estorno do valor pago<->Celular<->Carrefour - Loja Física,Resolvido,"Fiz uma reclamação dia 19/11 e até oMomento não foi resolvido o meu problema , quero uma solução . ",https://www.reclameaqui.com.br//carrefour-loja-fisica/nada-resolvido-ate-o-momento_V54BrB1enUumA-yw/,2022,6,12,163,23,6,2,18
 154847983,Propaganda enganosa,Mesquita - RJ,2022-06-12,Propaganda enganosa<->Tapete Higiênico<->Carrefour - Loja Física<->Pets Produtos e Acessórios,Respondida,"Boa tarde.Compramos com frequência o produto Tapete Higiênico para Pets, da marca Carrefour. Notei que nesta última compra, dia 30/11, o pacote sofreu alteração no seu formato, mas sem nenhuma informação que chamasse a atenção sobre alterações no seu conteúdo.Ao abrir a embalagem, a diferença entre o produto ""novo"" e o ""antigo"" é significativa e salta aos olhos.O produto consiste em uma borda plástica ao redor de outra absorvente. Fiz comparativos com as embalagens e com os tapetes e eles tem as seguintes informações e dimensões:Embalagem antiga informa externamente o tamanho 60cmX60cm - Tamanho total do tapete é de 60cmX60cm, sendo a parte absorvente 53cmX53cm.Embalagem nova informa externamente o tamanho 70cmX60cm - Tamanho total do tapete é de 70cmx60cm, sendo a parte absorvente 50cmx45cm.Portanto, além de não haver nenhuma informação de alerta sobre mudanças no conteúdo, o produto te induz a comprar algo maior, sendo que na verdade, a parte absorvente, o tapete higiênico em si, sofreu grande diminuição.Fazendo o Pet mijar no lugar que não absorve.Gostaria de retorno sobre a possibilidade de receber o produto antigo ou meu dinheiro de volta, ainda tenho a nota fiscal.  e a sensação que temos é de que fomos enganados.Atenciosamente,Rayane Santiago.",https://www.reclameaqui.com.br//carrefour-loja-fisica/propaganda-enganosa_QF2zoeorPDsfL-zU/,2022,6,12,163,23,6,2,18
 154845871,Carne estragada vendida no Carrefour Hipermercado Asa Norte Brasília,Porto Alegre - RS,2022-06-12,Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Não respondida,"No dia 03/12/2022 fui ao Carrefour Hipermercado Asa Norte de Brasília localizado no ST Setor Terminal Norte, Lote J, S/N - Asa Norte, Brasília - DF.Comprei uma bandeja de carne quando cheguei em casa para fazer algo com ela ao preparar notei que a mesma estava com um gosto de vinagre ou algo parecido e um odor bem estranho.Não consumimos a carne devido o receio e congelamos caso precisem para verificar oque aconteceu.Solicito esclarecimentos. ",https://www.reclameaqui.com.br//carrefour-loja-fisica/carne-estragada-vendida-no-carrefour-hipermercado-asa-norte-brasilia_5DW2LcR2jswvu4EL/,2022,6,12,163,23,6,2,18
 154842359,Piscina Carrefour de baixa qualidade,Natal - RN,2022-06-12,Brinquedos e jogos<->Produto com defeito<->Praia e piscina<->Carrefour - Loja Física,Resolvido,"Comprei uma piscina carrefour 2400 litros para meu filho se divertir, instalei ela sobre uma lona resistente que comprei em um piso plano ficando protegida de danos do solo. Minha criança ficou muito feliz, porem com pouco tempo de uso a piscina simplesmente rasgou na lateral em uma das emendas da lona. Ainda vou pagar a primeira parcela da piscina e ela já não esta sendo usada. Um absurdo! Minha criança chorando porque não pode mas se divertir.",https://www.reclameaqui.com.br//carrefour-loja-fisica/piscina-carrefour-de-baixa-qualidade_LSF9I_QPZr2fWtVF/,2022,6,12,163,23,6,2,18
 154819797,Cadeira Kash Carrefour Bancários,João Pessoa - PB,2022-06-12,Supermercados<->Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Respondida,"A situação permanece. Comprei uma cadeira Kash telada em 14 maio de 2022. Pois bem, hoje, 1/12/22 a cadeira simplesmente torou embaixo do braço esquerdo (bem na parte curvada) onde fica o parafuso. O mais absurdo de tudo é que moro sozinho e faço uso da cadeira 4 horas por dia em momentos intervalados e tenho 1,80m e 72kg. Solicito uma providência com brevidade em relação a solução.Até agora não foi resolvido.",https://www.reclameaqui.com.br//carrefour-loja-fisica/cadeira-kash-carrefour-bancarios_tg3h9lUdvwYYZi3C/,2022,6,12,163,23,6,2,18
 154810581,Pão de forma  mofado,São Paulo - SP,2022-06-12,Supermercados<->Produtos estragados<->Carrefour - Loja Física<->Hipermercados,Resolvido,"Ontem comprei um pao de forma carrefour dentro do prazo de validade,quando fui abrir para comê-lo está todo mofado.Loja Carrefour  Fundação S.Caetano do Sul",https://www.reclameaqui.com.br//carrefour-loja-fisica/pao-de-forma-mofado_CwrW0io4SUBHDlP7/,2022,6,12,163,23,6,2,18
 154877153,Venda casada ,Rio de Janeiro - RJ,2022-06-12,Propaganda enganosa<->Carrefour - Loja Física,Respondida,"Comprei 4 pneus na loja Carrefour da Barra e eles me encaminharam para uma loja ao lado chamada LOKAU AUTOMÓVEIS para colocar os pneus e alinhar o carro, chegando lá, eles tiraram as rodas, ja cobraram de xara 40,00 p balancear, condenaram minha suspensão toda e disseram q mnão dava para alinhar sem trocar as peças, o vendedor Simões me apresentou um orçamento de 1300,00 , eu disse q não poderia fazer, pois nem tinha esse dinheiro,  aí um mecânico disse que se trocasse so o coxim ele conseguiria alinhar, aceitei a troca no valor de 280 00, fizrram a troca, tiraram o carro do elevador e colocaram meu carro no local de alinhar, o mecânico me chamou e disse que para resolver só c o q trocou, sairia por 570,00 , conversa vai , conversa ven e o vendedor Simão disse que por 180,00 ele resolveria,  paguei mais 180,00, nesse momento o mecânico entrou em baixo do carro e em 5 minutos disso que já havia feito, resumindo,  não deu tempo de fazer nada, saí de lá me sentindo um babaca por ter sido [Editado pelo Reclame Aqui] na cara dura e sem poder fazer nada. Pois só se faz o serviço se pagar antes!",https://www.reclameaqui.com.br//carrefour-loja-fisica/venda-casada_RYCOz8MhSlUCFd0D/,2022,6,12,163,23,6,2,18
 151409645,Dano no veículo no estacionamento do Carrefour ,Guarulhos - SP,2022-07-10,Não encontrei meu problema<->Acidente no estacionamento<->Carrefour - Loja Física<->Hipermercados,Respondida,"Eu estacionei meu veículo na vaga, havia um senhor no carro ao lado, que meu filho que é autista e menor, abriu a porta do carro, onde veio a encostar no veículo do lado, onde o senhor saiu do carro, eu pedi desculpaS, expliquei que meu filho era autista, e que não fez nenhum dano no veículo já que só encostou e não arranhou nem amassou, como estava próximo da entrada e vi que na hora estava passando um segurança, entrei la loja, assim que entrei com meu filho e minha mãe, minha mãe disse:- Melhor eu ir tirar o carro de lá, aquele senhor estava meio suspeito.Minha mãe foi, logo em seguida eu fui se encontro na porta da loja, onde minha mãe veio e falou que o senhor idoso que estava ao lado do meu veículo, arranhou a lateral do meu carro inteiro. Eu não acreditei, pois havia feito a funilaria completa em meu veículo a pouco tempo.Ao chegar no carro vi a lateral inteira arranhada.Fiquei nervosa e chateada, fui chamar os seguranças, pra tentar achar o senhor que arranhou, porém sem sucesso, a funcionária que ficava na guarita pegou todos os meus dados, comprovante do estacionamento, comprovante das compras, documento do veículo meus documentos e tirou foto do veículo.Falaram que entrariam em contato comigo, passou uma semana e nada, entrei e contato com o Carrefour e ninguém respondeu.Abri uma reclamação no reclame aqui e a atendente Juliana disse que iria resolver, falou que estavam mandando e-mail pra mim que foi uma grande mentira,  Juliana não responde mais os e-mails e até agora meu carro segue com a pintura toda danificada e ninguém resolveu o problema.Carrefour já esperei demais e ninguém entrou em contato. Quero e exijo uma resposta .Detalhe principal meu filho ao ver a situação entrou em crise onde veio a se ferir e a me ferir, lamentável a situação .",https://www.reclameaqui.com.br//carrefour-loja-fisica/dano-no-veiculo-no-estacionamento-do-carrefour_r7W7maMQ-XyRFO74/,2022,7,10,191,27,6,3,12
 151426779,Propaganda enganosa  ,Manaus - AM,2022-07-10,Supermercados<->Divergência de valores<->Carrefour - Loja Física,Resolvido,"bom, hoje 5/10/2022. Fui fazer compras no supermercado Carrefour do Amazonas shopping/ Manaus/am. Vi que tinha um monte de pão de leite, e embaixo tinha uma placa dizendo que estava na promoção de 1,99 reais, sendo que geralmente esses pães são 7 reais. Pois bem, peguei. porque estava barato e na hora de pagar, simplesmente passou o valor que custa geralmente, e não o valor da promoção. Chamei a gerente e a gerente se quer quis me atender.",https://www.reclameaqui.com.br//carrefour-loja-fisica/propaganda-enganosa_ZCTnxEx7sQNeqaH8/,2022,7,10,191,27,6,3,12
 151417589,Insistencia por Gasolina Aditivada,Caxias do Sul - RS,2022-07-10,Propaganda Enganosa<->Divergência de valores<->Problemas com o Atendimento<->Carrefour - Loja Física,Resolvido,"Ola!Costumos abastecer mensalmente no Posto Carrefour em Caxias do Sul - RS, porem costumo abastecer com Gasolina Comum por esta estar mais em conta, pelo desconto do APP e Cartão Carrefour, porem existe uma insistencia pelos frentistas para colocar Gasolina Aditivada, fico me perguntando se o Posto quer tanto que coloquemos Gasolina Aditivada, não seria mais pratico eliminar a Gasolina Comum dos postos?Outro detalha, na cidade existem postos que a Gasolina Aditivada esta mais barata que a do Carrefour com os descontos de App e Cartão Carrefour.",https://www.reclameaqui.com.br//carrefour-loja-fisica/insistencia-por-gasolina-aditivada_nv8MWuKo5-j84F3p/,2022,7,10,191,27,6,3,12
 151416511,Sabão em pó marca Carrefour não comprem,Salvador - BA,2022-07-10,Propaganda enganosa<->Higiene e Limpeza Pessoal<->Carrefour - Loja Física<->Hipermercados,Resolvido,Já comprei outras coisas da marca Carrefour e gostei de qualidade.Peguei e comprei o sabão em pó qualidade 0 não espuma usei o triplo que uso de outra marcas e mesmo assim as roupas não ficou limpa. A textura dele ao abrir a caixa é grosso parece que está molhado horrível não indico é gasta dinheiro e a diferença de preço pra ele e de marcas melhores não tem muita diferença. Fiquei decepcionada dessa vez.,https://www.reclameaqui.com.br//carrefour-loja-fisica/sabao-em-po-marca-carrefour-nao-comprem_3lIm7pC_scgR4jd3/,2022,7,10,191,27,6,3,12
 151424619,Carrefour engana o Consumidor,São Paulo - SP,2022-07-10,Mau Atendimento<->Carrefour - Loja Física<->Problemas com o Atendimento<->Equipe de Atendimento,Não resolvido,"Em data de 18 de Setembro de 2022, abri reclamação sob ID 150363877. Em 20 de Setembro de 2022, recebi a resposta da Empresa, através da representante KARINA, a qual informou, conforme imagem anexa, que eu receberia, em até 10 dias úteis, o cartão presente com as instruções de uso. Ocorre que o prazo findou, fiz a réplica no dia 04 de Outubro, e sequer obtive resposta da Empresa, Esse é o jeito Carrefour de tratar os seus clientes, com desrespeito e mentiras, tanto na experiência de compra e produto de valor divergente, bem como no pós compra, com inverdades e falta de atenção. Receberão a Nota 0 nessa nova reclamação, e em outras futuras, cada vez que identificar problemas, além de relatar a queixa aos órgãos fiscalizadores e de proteção ao consumidor.",https://www.reclameaqui.com.br//carrefour-loja-fisica/carrefour-engana-o-consumidor_8QIGeyg_MNGitdQl/,2022,7,10,191,27,6,3,12
 151450887,Paguei pela compra via PIX e não deixaram eu sair da Loja com minhas compras!!!!,São Paulo - SP,2022-07-10,Mau Atendimento<->Carrefour - Loja Física<->Problemas com o Atendimento<->Equipe de Atendimento,Resolvido,"No dia 05/10/2022, meu genro foi até a loja do Carrefour Guarulhos situada na Benjamin Harris Hunicutt, s/n - Vila Rio de Janeiro, para realizar algumas compras, como sempre faz habitualmente.Por não estar com seu cartão, realizou o pagamento via PIX, mostrando ao caixa o comprovante. Para a sua surpresa, foi informado de que não poderia levar as compras, pois o sistema ainda não havia contabilizado o crédito em conta. Como assim? PIX é imediato, não havendo necessidade de esperar o crédito. Diante disso, mesmo sendo chamada a supervisora dessa loja, a qual pretendemos não frequentar e falar muito mal, com gritos desnecessários expôs meu genro a constrangimento, pois as pessoas ao seu entorno puderam ouvir a supervisora e consequentemente a situação vexatória que deixou meu genro naquele local.Diante disso, venho solicitar urgentemente a devolução do valor pago nas compras, conforme comprovante PIX anexo, caso contrário, buscarei os devidos direitos na esfera judicial, pois o valor foi recebido em 05/10/2022 e não foi devolvido até a data desta reclamação.Nome do meu genro: Renan Miranda da Silva Góes",https://www.reclameaqui.com.br//carrefour-loja-fisica/paguei-pela-compra-via-pix-e-nao-deixaram-eu-sair-da-loja-com-minhas-compra_rP0mx8twmqfktqKz/,2022,7,10,191,27,6,3,12
 151459283,Falta de cigarros Rothmans Red,São Paulo - SP,2022-07-10,Supermercados<->Carrefour - Loja Física<->Hipermercados,Resolvido," Sou cliente constante do Carrefour Pamplona, em SP, capital. Já vai fazer 3 semanas que não tem na loja, cigarros Rothmans RED. Falam que a distribuidora que determina quais cigarros envia para a loja. Mentira! Liguei na distribuidora Souza Cruz (B  A  T) disseram que é a Loja que solicita as marcas. Por favor ,Carrefour Pamplona, retornem á pedir os cigarros Rothmans RED, soube que vários outros consumidores deram falta do mesmo, nessa Loja, Vou nessa loja toda semana, durante décadas. Acho que mereço que meu pedido seja atendido. ",https://www.reclameaqui.com.br//carrefour-loja-fisica/falta-de-cigarros-rothmans-red_Sey3hv7cxiVKy8On/,2022,7,10,191,27,6,3,12
 151456247,Desrespeito ao cliente ,Francisco Morato - SP,2022-07-10,Mau Atendimento<->Carrefour - Loja Física<->Hipermercados,Resolvido,"Comprei 4 pacotes de fraldas da marca Carrefour no site para retirada na filial de Jundiaí, chegando lá pedi para o rapaz pegar meu pedido e o mesmo foi procurar e não encontrou, procurou pelo documento e pelo pedido e mesmo assim não encontrou, tive que loga no meu e-mail para provar a ele que a nota fiscal estava emitida, mesmo assim ele não encontrou.Pedir para falar com o gerente e ele disse que ele mesmos era o responsável pelo setor, sem nem um suporte comecei a falar mais sério com ele e pedi para falar novamente com o gerente da loja e disse pra ele ou também não tem gerente de loja? O mesmo vendo que eu não ia desistir foi chamar o Júnior ele me atendeu e foi apurar o que tinha acontecido o funcionário disse pra ele que não estava achando meu pedido, ele perguntou o que seria meu produto eu disse 4 fraldas e o funcionário descaradamente disse pra ele que eu tinha falado que era produto alimentícia fiquei revoltado e disse na cara dele deixa de ser [Editado pelo Reclame Aqui] eu não disse nem um produto pra vc pois vc não perguntou, resumindo o gerente encontrou meu pedido e eu fiquei muito nervoso por ter passado por [Editado pelo Reclame Aqui] se tô que quem foi o [Editado pelo Reclame Aqui] foi o funcionário do Carrefour responsável pela entrega de pedidos de retira loja.",https://www.reclameaqui.com.br//carrefour-loja-fisica/desrespeito-ao-cliente_PiY-mDHheTP63Y4W/,2022,7,10,191,27,6,3,12
 151454747,Garantia do produto ,São Paulo - SP,2022-07-10,Não encontrei meu problema<->Qualidade do produto<->Acessórios e Periféricos<->Carrefour - Loja Física,Resolvido,"Boa noite,Realizei uma compra de uma balança de cozinha digital no carrefour da Giovanni Gronchi dia 24/09/2022, oito dias depois a balança parou de funcionar,  fui até a loja pra fazer a troca ou solicitar o ressarcimento do valor (84,99). Na recepção fui informada que a loja só dava garantia de 7 dias  depois desse prazo não tinha o que fazer.",https://www.reclameaqui.com.br//carrefour-loja-fisica/garantia-do-produto_Gi4kz-UQNPlhsnHC/,2022,7,10,191,27,6,3,12
 151453863,Constrangido,São Vicente - SP,2022-07-10,Não encontrei meu problema<->Mau Atendimento<->Supermercados<->Carrefour - Loja Física,Em réplica,Estou aqui na praça de alimentação de São Vicente no Carrefour e fui abordado para por mais de 10 pedintes cadê a guarda que deveria estar tomando conta desse tipo de pessoas aqui na praça de alimentação onde não podemos comer em paz,https://www.reclameaqui.com.br//carrefour-loja-fisica/constrangido_Ntw1NIPtbB7fVh2s/,2022,7,10,191,27,6,3,12
 151437017,Discriminação e racismo ,Cotia - SP,2022-07-10,Supermercados<->Mau Atendimento<->Carrefour - Loja Física,Resolvido,"Ontem 6 de outubro meu filho foi ao shopping Granja Vianna/Cotia com seus colegas e passou na loja Carrefour Express. Meu filho é um adolescente de 14 anos negro e costuma ir semanalmente ao shopping com seus amigos de escola para passear. Ele relata que entraram na loja Carrefour Express, ele seu outro amigo negro e os colegas brancos. Os únicos negros do grupo, ele e esse colega, eram encarados e perseguidos por olhares de um funcionário (gerente da loja) meu filho disse que ficou desconfortável pois o gerente o olhava ""cara feia"" e os demais amigos eram tratados normalmente. Meu filho não comprou nenhum produto. Ao passar no caixa com os amigos ele observa os chicletes da prateleira e o tal funcionário,que também é negro, estava extremamente incomodado com meu filho e o encarava com cara de nojo.Então esse funcionário pergunta para a garota coleguinha do meu filho:-ESSE AÍ ESTA COM VOCÊS?A menina confirma. Ao saírem da loja, meu filho constrangido chora no pátio, passado uns minutos chega a mãe de um dos adolescentes e em seguida um segurança do shopping perguntando o que aconteceu. Ao relatarem o fato ao segurança, todos foram encaminhados ao supervisor responsável e levados a uma área na qual a mãe desse adolescente que estava lá e era maior de idade, foi orientada a escrever uma carta a punho gerando uma reclamação. Ao saber do fato, fui ao shopping e conversei com esse gerente que confessou ter perguntado sobre a presença do meu filho pois achou estranho ele ""andar pela loja"".Porque só achou estranho meu filho andar pela loja?Ato de preconceito e racismo explícito.Não se trata um cliente como ""esse aí"".Meu filho sabe que foi racismo, chegou em casa chorando e estou revoltada.",https://www.reclameaqui.com.br//carrefour-loja-fisica/discriminacao-e-racismo_35NfRD8iNp3PgkLT/,2022,7,10,191,27,6,3,12
